model	dataset	k	n_repeats	threshold	accuracy	precision	recall	specificity	f1	tp	tn	fp	fn
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.5313390313390314	0.958	0.345	0.129	0.993	0.186	3	671	5	24
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.5327635327635328	0.958	0.345	0.129	0.993	0.186	3	671	5	24
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.5341880341880342	0.958	0.345	0.129	0.993	0.186	3	671	5	24
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.5356125356125356	0.958	0.345	0.129	0.993	0.186	3	671	5	24
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.5370370370370371	0.958	0.345	0.129	0.993	0.186	3	671	5	24
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.5384615384615384	0.958	0.345	0.129	0.993	0.186	3	671	5	24
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.5398860398860399	0.958	0.345	0.129	0.993	0.186	3	671	5	24
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.5413105413105413	0.958	0.345	0.129	0.993	0.186	3	671	5	24
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.5427350427350428	0.958	0.345	0.129	0.993	0.186	3	671	5	24
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.5441595441595442	0.958	0.345	0.129	0.993	0.186	3	671	5	24
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.5455840455840456	0.958	0.345	0.129	0.993	0.186	3	671	5	24
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.5470085470085471	0.958	0.345	0.129	0.993	0.186	3	671	5	24
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.5484330484330484	0.958	0.345	0.129	0.993	0.186	3	671	5	24
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.5498575498575499	0.958	0.345	0.129	0.993	0.186	3	671	5	24
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.5512820512820513	0.958	0.345	0.129	0.993	0.186	3	671	5	24
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.5527065527065528	0.958	0.336	0.121	0.993	0.178	3	671	5	24
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.5541310541310541	0.958	0.342	0.121	0.993	0.178	3	671	4	24
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.5555555555555556	0.959	0.352	0.121	0.993	0.180	3	671	4	24
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.556980056980057	0.959	0.352	0.121	0.993	0.180	3	671	4	24
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.5584045584045584	0.959	0.352	0.121	0.993	0.180	3	671	4	24
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.5598290598290598	0.959	0.352	0.121	0.993	0.180	3	671	4	24
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.5612535612535613	0.959	0.352	0.121	0.993	0.180	3	671	4	24
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.5626780626780628	0.959	0.352	0.121	0.993	0.180	3	671	4	24
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.5641025641025641	0.959	0.352	0.121	0.993	0.180	3	671	4	24
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.5655270655270656	0.959	0.352	0.121	0.993	0.180	3	671	4	24
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.566951566951567	0.959	0.352	0.121	0.993	0.180	3	671	4	24
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.5683760683760684	0.959	0.352	0.121	0.993	0.180	3	671	4	24
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.5698005698005698	0.959	0.352	0.121	0.993	0.180	3	671	4	24
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.5712250712250713	0.959	0.352	0.121	0.993	0.180	3	671	4	24
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.5726495726495727	0.959	0.352	0.121	0.993	0.180	3	671	4	24
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.5740740740740741	0.959	0.352	0.121	0.993	0.180	3	671	4	24
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.5754985754985755	0.959	0.352	0.121	0.993	0.180	3	671	4	24
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.576923076923077	0.959	0.352	0.121	0.993	0.180	3	671	4	24
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.5783475783475783	0.959	0.352	0.121	0.993	0.180	3	671	4	24
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.5797720797720798	0.959	0.352	0.121	0.993	0.180	3	671	4	24
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.5811965811965812	0.959	0.352	0.121	0.993	0.180	3	671	4	24
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.5826210826210827	0.959	0.352	0.121	0.993	0.180	3	671	4	24
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.584045584045584	0.959	0.352	0.121	0.993	0.180	3	671	4	24
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.5854700854700855	0.959	0.352	0.121	0.993	0.180	3	671	4	24
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.586894586894587	0.958	0.334	0.114	0.993	0.170	3	671	4	24
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.5883190883190883	0.958	0.334	0.114	0.993	0.170	3	671	4	24
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.5897435897435898	0.958	0.334	0.114	0.993	0.170	3	671	4	24
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.5911680911680912	0.958	0.334	0.114	0.993	0.170	3	671	4	24
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.5925925925925927	0.958	0.334	0.114	0.993	0.170	3	671	4	24
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.594017094017094	0.958	0.334	0.114	0.993	0.170	3	671	4	24
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.5954415954415955	0.958	0.334	0.114	0.993	0.170	3	671	4	24
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.5968660968660969	0.958	0.334	0.114	0.993	0.170	3	671	4	24
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.5982905982905983	0.958	0.334	0.114	0.993	0.170	3	671	4	24
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.5997150997150997	0.958	0.334	0.107	0.993	0.161	3	671	4	25
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.6011396011396012	0.958	0.334	0.107	0.993	0.161	3	671	4	25
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.6025641025641026	0.958	0.334	0.107	0.993	0.161	3	671	4	25
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.603988603988604	0.958	0.334	0.107	0.993	0.161	3	671	4	25
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.6054131054131054	0.958	0.334	0.107	0.993	0.161	3	671	4	25
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.6068376068376069	0.958	0.334	0.107	0.993	0.161	3	671	4	25
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.6082621082621082	0.958	0.334	0.107	0.993	0.161	3	671	4	25
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.6096866096866097	0.959	0.349	0.107	0.994	0.163	3	671	4	25
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.6111111111111112	0.959	0.349	0.107	0.994	0.163	3	671	4	25
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.6125356125356126	0.959	0.349	0.107	0.994	0.163	3	671	4	25
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.613960113960114	0.959	0.349	0.107	0.994	0.163	3	671	4	25
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.6153846153846154	0.959	0.349	0.107	0.994	0.163	3	671	4	25
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.6168091168091169	0.959	0.349	0.107	0.994	0.163	3	671	4	25
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.6182336182336182	0.959	0.349	0.107	0.994	0.163	3	671	4	25
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.6196581196581197	0.959	0.349	0.107	0.994	0.163	3	671	4	25
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.6210826210826211	0.959	0.349	0.107	0.994	0.163	3	671	4	25
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.6225071225071226	0.959	0.368	0.107	0.994	0.164	3	672	4	25
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.6239316239316239	0.959	0.368	0.107	0.994	0.164	3	672	4	25
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.6253561253561254	0.959	0.368	0.107	0.994	0.164	3	672	4	25
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.6267806267806268	0.959	0.368	0.107	0.994	0.164	3	672	4	25
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.6282051282051282	0.959	0.344	0.100	0.994	0.153	2	672	4	25
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.6296296296296297	0.959	0.344	0.100	0.994	0.153	2	672	4	25
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.6310541310541311	0.959	0.344	0.100	0.994	0.153	2	672	4	25
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.6324786324786326	0.959	0.344	0.100	0.994	0.153	2	672	4	25
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.6339031339031339	0.959	0.344	0.100	0.994	0.153	2	672	4	25
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.6353276353276354	0.959	0.344	0.100	0.994	0.153	2	672	4	25
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.6367521367521368	0.959	0.344	0.100	0.994	0.153	2	672	4	25
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.6381766381766382	0.959	0.351	0.100	0.994	0.153	2	672	3	25
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.6396011396011396	0.959	0.351	0.100	0.994	0.153	2	672	3	25
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.6410256410256411	0.959	0.351	0.100	0.994	0.153	2	672	3	25
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.6424501424501425	0.959	0.351	0.100	0.994	0.153	2	672	3	25
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.6438746438746439	0.959	0.351	0.100	0.994	0.153	2	672	3	25
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.6452991452991453	0.959	0.351	0.100	0.994	0.153	2	672	3	25
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.6467236467236468	0.959	0.351	0.100	0.994	0.153	2	672	3	25
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.6481481481481481	0.959	0.351	0.100	0.994	0.153	2	672	3	25
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.6495726495726496	0.959	0.351	0.100	0.994	0.153	2	672	3	25
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.650997150997151	0.959	0.351	0.100	0.994	0.153	2	672	3	25
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.6524216524216525	0.959	0.351	0.100	0.994	0.153	2	672	3	25
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.6538461538461539	0.959	0.351	0.100	0.994	0.153	2	672	3	25
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.6552706552706553	0.959	0.351	0.100	0.994	0.153	2	672	3	25
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.6566951566951568	0.959	0.351	0.100	0.994	0.153	2	672	3	25
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.6581196581196581	0.959	0.374	0.100	0.995	0.155	2	672	3	25
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.6595441595441596	0.959	0.374	0.100	0.995	0.155	2	672	3	25
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.660968660968661	0.959	0.374	0.100	0.995	0.155	2	672	3	25
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.6623931623931624	0.959	0.374	0.100	0.995	0.155	2	672	3	25
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.6638176638176638	0.959	0.374	0.100	0.995	0.155	2	672	3	25
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.6652421652421653	0.959	0.374	0.100	0.995	0.155	2	672	3	25
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.6666666666666667	0.959	0.374	0.100	0.995	0.155	2	672	3	25
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.6680911680911681	0.959	0.374	0.100	0.995	0.155	2	672	3	25
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.6695156695156695	0.959	0.374	0.100	0.995	0.155	2	672	3	25
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.670940170940171	0.959	0.374	0.100	0.995	0.155	2	672	3	25
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.6723646723646723	0.959	0.374	0.100	0.995	0.155	2	672	3	25
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.6737891737891738	0.959	0.374	0.100	0.995	0.155	2	672	3	25
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.6752136752136753	0.959	0.374	0.100	0.995	0.155	2	672	3	25
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.6766381766381767	0.959	0.374	0.100	0.995	0.155	2	672	3	25
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.6780626780626781	0.959	0.374	0.100	0.995	0.155	2	672	3	25
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.6794871794871795	0.959	0.374	0.100	0.995	0.155	2	672	3	25
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.680911680911681	0.959	0.374	0.100	0.995	0.155	2	672	3	25
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.6823361823361823	0.959	0.344	0.093	0.995	0.143	2	672	3	25
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.6837606837606838	0.959	0.344	0.093	0.995	0.143	2	672	3	25
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.6851851851851852	0.959	0.344	0.093	0.995	0.143	2	672	3	25
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.6866096866096867	0.959	0.337	0.086	0.995	0.134	2	672	3	25
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.688034188034188	0.959	0.337	0.086	0.995	0.134	2	672	3	25
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.6894586894586895	0.959	0.337	0.086	0.995	0.134	2	672	3	25
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.690883190883191	0.959	0.337	0.086	0.995	0.134	2	672	3	25
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.6923076923076923	0.959	0.337	0.086	0.995	0.134	2	672	3	25
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.6937321937321937	0.959	0.337	0.086	0.995	0.134	2	672	3	25
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.6951566951566952	0.959	0.337	0.086	0.995	0.134	2	672	3	25
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.6965811965811967	0.959	0.337	0.086	0.995	0.134	2	672	3	25
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.698005698005698	0.959	0.337	0.086	0.995	0.134	2	672	3	25
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.6994301994301995	0.959	0.353	0.086	0.995	0.135	2	672	3	25
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.7008547008547009	0.959	0.353	0.086	0.995	0.135	2	672	3	25
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.7022792022792023	0.959	0.344	0.079	0.995	0.126	2	672	3	25
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.7037037037037037	0.959	0.311	0.071	0.995	0.114	2	672	3	26
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.7051282051282052	0.959	0.311	0.071	0.995	0.114	2	672	3	26
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.7065527065527066	0.959	0.311	0.071	0.995	0.114	2	672	3	26
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.707977207977208	0.959	0.311	0.071	0.995	0.114	2	672	3	26
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.7094017094017094	0.959	0.311	0.071	0.995	0.114	2	672	3	26
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.7108262108262109	0.959	0.311	0.071	0.995	0.114	2	672	3	26
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.7122507122507122	0.959	0.344	0.071	0.996	0.114	2	673	3	26
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.7136752136752137	0.959	0.344	0.071	0.996	0.114	2	673	3	26
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.7150997150997151	0.959	0.344	0.071	0.996	0.114	2	673	3	26
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.7165242165242166	0.959	0.344	0.071	0.996	0.114	2	673	3	26
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.717948717948718	0.959	0.344	0.071	0.996	0.114	2	673	3	26
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.7193732193732194	0.959	0.344	0.071	0.996	0.114	2	673	3	26
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.7207977207977209	0.959	0.344	0.071	0.996	0.114	2	673	3	26
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.7222222222222222	0.959	0.344	0.071	0.996	0.114	2	673	3	26
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.7236467236467237	0.959	0.344	0.071	0.996	0.114	2	673	3	26
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.7250712250712251	0.959	0.344	0.071	0.996	0.114	2	673	3	26
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.7264957264957266	0.959	0.344	0.071	0.996	0.114	2	673	3	26
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.7279202279202279	0.959	0.344	0.071	0.996	0.114	2	673	3	26
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.7293447293447294	0.959	0.344	0.071	0.996	0.114	2	673	3	26
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.7307692307692308	0.958	0.319	0.057	0.996	0.095	1	673	3	26
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.7321937321937322	0.958	0.319	0.057	0.996	0.095	1	673	3	26
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.7336182336182336	0.958	0.319	0.057	0.996	0.095	1	673	3	26
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.7350427350427351	0.958	0.319	0.057	0.996	0.095	1	673	3	26
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.7364672364672366	0.958	0.319	0.057	0.996	0.095	1	673	3	26
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.7378917378917379	0.958	0.319	0.057	0.996	0.095	1	673	3	26
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.7393162393162394	0.958	0.319	0.057	0.996	0.095	1	673	3	26
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.7407407407407408	0.958	0.319	0.057	0.996	0.095	1	673	3	26
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.7421652421652422	0.958	0.319	0.057	0.996	0.095	1	673	3	26
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.7435897435897436	0.958	0.306	0.050	0.996	0.084	1	673	3	26
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.7450142450142451	0.958	0.306	0.050	0.996	0.084	1	673	3	26
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.7464387464387465	0.958	0.306	0.050	0.996	0.084	1	673	3	26
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.7478632478632479	0.958	0.306	0.050	0.996	0.084	1	673	3	26
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.7492877492877493	0.958	0.306	0.050	0.996	0.084	1	673	3	26
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.7507122507122508	0.958	0.306	0.050	0.996	0.084	1	673	3	26
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.7521367521367521	0.958	0.306	0.050	0.996	0.084	1	673	3	26
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.7535612535612536	0.958	0.336	0.050	0.996	0.085	1	673	2	26
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.754985754985755	0.958	0.336	0.050	0.996	0.085	1	673	2	26
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.7564102564102565	0.958	0.336	0.050	0.996	0.085	1	673	2	26
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.7578347578347578	0.958	0.336	0.050	0.996	0.085	1	673	2	26
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.7592592592592593	0.958	0.336	0.050	0.996	0.085	1	673	2	26
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.7606837606837608	0.958	0.336	0.050	0.996	0.085	1	673	2	26
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.7621082621082621	0.958	0.336	0.050	0.996	0.085	1	673	2	26
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.7635327635327636	0.958	0.336	0.050	0.996	0.085	1	673	2	26
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.764957264957265	0.958	0.336	0.050	0.996	0.085	1	673	2	26
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.7663817663817665	0.958	0.336	0.050	0.996	0.085	1	673	2	26
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.7678062678062678	0.958	0.336	0.050	0.996	0.085	1	673	2	26
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.7692307692307693	0.958	0.336	0.050	0.996	0.085	1	673	2	26
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.7706552706552707	0.958	0.336	0.050	0.996	0.085	1	673	2	26
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.7720797720797721	0.958	0.336	0.050	0.996	0.085	1	673	2	26
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.7735042735042735	0.958	0.336	0.050	0.996	0.085	1	673	2	26
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.774928774928775	0.958	0.336	0.050	0.996	0.085	1	673	2	26
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.7763532763532764	0.958	0.336	0.050	0.996	0.085	1	673	2	26
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.7777777777777778	0.958	0.336	0.050	0.996	0.085	1	673	2	26
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.7792022792022792	0.958	0.336	0.050	0.996	0.085	1	673	2	26
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.7806267806267807	0.958	0.336	0.050	0.996	0.085	1	673	2	26
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.782051282051282	0.958	0.336	0.050	0.996	0.085	1	673	2	26
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.7834757834757835	0.959	0.350	0.050	0.996	0.086	1	673	2	26
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.784900284900285	0.959	0.350	0.050	0.996	0.086	1	673	2	26
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.7863247863247864	0.959	0.350	0.050	0.996	0.086	1	673	2	26
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.7877492877492878	0.959	0.350	0.050	0.996	0.086	1	673	2	26
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.7891737891737892	0.959	0.450	0.050	0.996	0.087	1	673	2	26
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.7905982905982907	0.959	0.450	0.050	0.996	0.087	1	673	2	26
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.792022792022792	0.959	0.450	0.050	0.996	0.087	1	673	2	26
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.7934472934472935	0.959	0.450	0.050	0.997	0.087	1	673	2	26
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.7948717948717949	0.959	0.450	0.050	0.997	0.087	1	673	2	26
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.7962962962962964	0.959	0.450	0.050	0.997	0.087	1	673	2	26
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.7977207977207977	0.959	0.450	0.050	0.997	0.087	1	673	2	26
