model	dataset	k	n_repeats	threshold	accuracy	precision	recall	specificity	f1	tp	tn	fp	fn
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.5758547008547009	0.958	0.670	0.214	0.995	0.322	9	889	4	34
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.576923076923077	0.958	0.670	0.214	0.995	0.322	9	889	4	34
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.577991452991453	0.958	0.670	0.214	0.995	0.322	9	889	4	34
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.5790598290598291	0.958	0.670	0.214	0.995	0.322	9	889	4	34
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.5801282051282052	0.958	0.670	0.214	0.995	0.322	9	889	4	34
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.5811965811965812	0.958	0.670	0.214	0.995	0.322	9	889	4	34
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.5822649572649573	0.958	0.670	0.214	0.995	0.322	9	889	4	34
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.5833333333333334	0.958	0.670	0.214	0.995	0.322	9	889	4	34
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.5844017094017094	0.958	0.670	0.214	0.995	0.322	9	889	4	34
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.5854700854700855	0.958	0.670	0.214	0.995	0.322	9	889	4	34
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.5865384615384616	0.958	0.670	0.214	0.995	0.322	9	889	4	34
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.5876068376068376	0.958	0.670	0.214	0.995	0.322	9	889	4	34
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.5886752136752137	0.958	0.665	0.209	0.995	0.317	9	889	4	34
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.5897435897435898	0.958	0.665	0.209	0.995	0.317	9	889	4	34
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.5908119658119658	0.958	0.665	0.209	0.995	0.317	9	889	4	34
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.5918803418803419	0.958	0.665	0.209	0.995	0.317	9	889	4	34
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.5929487179487181	0.958	0.661	0.205	0.995	0.311	9	889	4	35
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.5940170940170941	0.958	0.661	0.205	0.995	0.311	9	889	4	35
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.5950854700854702	0.958	0.661	0.205	0.995	0.311	9	889	4	35
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.5961538461538463	0.958	0.661	0.205	0.995	0.311	9	889	4	35
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.5972222222222223	0.958	0.661	0.205	0.995	0.311	9	889	4	35
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.5982905982905984	0.958	0.661	0.205	0.995	0.311	9	889	4	35
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.5993589743589745	0.958	0.661	0.205	0.995	0.311	9	889	4	35
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.6004273504273505	0.958	0.669	0.205	0.995	0.312	9	889	4	35
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.6014957264957266	0.958	0.669	0.205	0.995	0.312	9	889	4	35
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.6025641025641026	0.958	0.669	0.205	0.995	0.312	9	889	4	35
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.6036324786324787	0.958	0.669	0.205	0.995	0.312	9	889	4	35
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.6047008547008548	0.958	0.669	0.205	0.995	0.312	9	889	4	35
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.6057692307692308	0.958	0.669	0.205	0.995	0.312	9	889	4	35
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.6068376068376069	0.958	0.669	0.205	0.995	0.312	9	889	4	35
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.607905982905983	0.958	0.684	0.205	0.995	0.313	9	889	4	35
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.608974358974359	0.958	0.684	0.205	0.995	0.313	9	889	4	35
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.6100427350427351	0.958	0.679	0.200	0.995	0.307	8	889	4	35
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.6111111111111112	0.958	0.679	0.200	0.995	0.307	8	889	4	35
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.6121794871794872	0.958	0.679	0.200	0.995	0.307	8	889	4	35
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.6132478632478633	0.958	0.679	0.200	0.995	0.307	8	889	4	35
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.6143162393162394	0.958	0.679	0.200	0.995	0.307	8	889	4	35
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.6153846153846154	0.958	0.679	0.200	0.995	0.307	8	889	4	35
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.6164529914529915	0.958	0.679	0.200	0.995	0.307	8	889	4	35
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.6175213675213675	0.958	0.679	0.200	0.995	0.307	8	889	4	35
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.6185897435897436	0.958	0.688	0.200	0.995	0.308	8	889	4	35
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.6196581196581197	0.958	0.688	0.200	0.995	0.308	8	889	4	35
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.6207264957264957	0.958	0.688	0.200	0.995	0.308	8	889	4	35
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.6217948717948718	0.958	0.688	0.200	0.995	0.308	8	889	4	35
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.6228632478632479	0.958	0.688	0.200	0.995	0.308	8	889	4	35
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.623931623931624	0.958	0.688	0.200	0.995	0.308	8	889	4	35
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.6250000000000001	0.958	0.688	0.200	0.995	0.308	8	889	4	35
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.6260683760683762	0.958	0.688	0.200	0.995	0.308	8	889	4	35
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.6271367521367522	0.958	0.688	0.200	0.995	0.308	8	889	4	35
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.6282051282051283	0.958	0.688	0.200	0.995	0.308	8	889	4	35
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.6292735042735044	0.958	0.688	0.200	0.995	0.308	8	889	4	35
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.6303418803418804	0.958	0.688	0.200	0.995	0.308	8	889	4	35
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.6314102564102565	0.958	0.688	0.200	0.995	0.308	8	889	4	35
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.6324786324786326	0.958	0.688	0.200	0.995	0.308	8	889	4	35
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.6335470085470086	0.958	0.688	0.200	0.995	0.308	8	889	4	35
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.6346153846153847	0.958	0.688	0.200	0.995	0.308	8	889	4	35
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.6356837606837608	0.958	0.688	0.200	0.995	0.308	8	889	4	35
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.6367521367521368	0.958	0.705	0.200	0.996	0.309	8	890	4	35
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.6378205128205129	0.958	0.700	0.195	0.996	0.303	8	890	4	35
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.638888888888889	0.958	0.700	0.195	0.996	0.303	8	890	4	35
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.639957264957265	0.958	0.700	0.195	0.996	0.303	8	890	4	35
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.6410256410256411	0.958	0.700	0.195	0.996	0.303	8	890	4	35
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.6420940170940171	0.958	0.700	0.195	0.996	0.303	8	890	4	35
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.6431623931623932	0.958	0.700	0.195	0.996	0.303	8	890	4	35
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.6442307692307693	0.958	0.700	0.195	0.996	0.303	8	890	4	35
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.6452991452991453	0.958	0.700	0.195	0.996	0.303	8	890	4	35
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.6463675213675214	0.958	0.700	0.195	0.996	0.303	8	890	4	35
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.6474358974358975	0.958	0.700	0.195	0.996	0.303	8	890	4	35
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.6485042735042735	0.958	0.700	0.195	0.996	0.303	8	890	4	35
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.6495726495726496	0.958	0.700	0.195	0.996	0.303	8	890	4	35
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.6506410256410257	0.958	0.700	0.195	0.996	0.303	8	890	4	35
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.6517094017094017	0.958	0.700	0.195	0.996	0.303	8	890	4	35
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.6527777777777778	0.958	0.700	0.195	0.996	0.303	8	890	4	35
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.653846153846154	0.958	0.700	0.195	0.996	0.303	8	890	4	35
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.65491452991453	0.958	0.700	0.195	0.996	0.303	8	890	4	35
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.6559829059829061	0.958	0.700	0.195	0.996	0.303	8	890	4	35
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.6570512820512822	0.958	0.700	0.195	0.996	0.303	8	890	4	35
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.6581196581196582	0.958	0.706	0.191	0.996	0.298	8	890	3	35
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.6591880341880343	0.958	0.706	0.191	0.996	0.298	8	890	3	35
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.6602564102564104	0.958	0.706	0.191	0.996	0.298	8	890	3	35
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.6613247863247864	0.958	0.706	0.191	0.996	0.298	8	890	3	35
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.6623931623931625	0.958	0.700	0.186	0.996	0.292	8	890	3	35
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.6634615384615385	0.958	0.711	0.186	0.996	0.293	8	890	3	35
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.6645299145299146	0.958	0.708	0.182	0.996	0.287	8	890	3	36
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.6655982905982907	0.958	0.708	0.182	0.996	0.287	8	890	3	36
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.6666666666666667	0.958	0.708	0.182	0.996	0.287	8	890	3	36
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.6677350427350428	0.958	0.708	0.182	0.996	0.287	8	890	3	36
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.6688034188034189	0.958	0.708	0.182	0.996	0.287	8	890	3	36
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.6698717948717949	0.957	0.699	0.173	0.996	0.275	7	890	3	36
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.670940170940171	0.957	0.699	0.173	0.996	0.275	7	890	3	36
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.6720085470085471	0.957	0.699	0.173	0.996	0.275	7	890	3	36
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.6730769230769231	0.957	0.699	0.173	0.996	0.275	7	890	3	36
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.6741452991452992	0.957	0.699	0.173	0.996	0.275	7	890	3	36
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.6752136752136753	0.958	0.712	0.173	0.996	0.276	7	890	3	36
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.6762820512820513	0.958	0.712	0.173	0.996	0.276	7	890	3	36
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.6773504273504274	0.957	0.707	0.168	0.996	0.270	7	890	3	36
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.6784188034188035	0.957	0.707	0.168	0.996	0.270	7	890	3	36
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.6794871794871795	0.957	0.707	0.168	0.996	0.270	7	890	3	36
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.6805555555555556	0.957	0.707	0.168	0.996	0.270	7	890	3	36
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.6816239316239316	0.957	0.707	0.168	0.996	0.270	7	890	3	36
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.6826923076923077	0.957	0.702	0.164	0.996	0.264	7	890	3	36
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.6837606837606838	0.957	0.702	0.164	0.996	0.264	7	890	3	36
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.68482905982906	0.957	0.702	0.164	0.996	0.264	7	890	3	36
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.685897435897436	0.957	0.702	0.164	0.996	0.264	7	890	3	36
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.6869658119658121	0.957	0.702	0.164	0.996	0.264	7	890	3	36
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.6880341880341881	0.957	0.702	0.164	0.996	0.264	7	890	3	36
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.6891025641025642	0.957	0.702	0.164	0.996	0.264	7	890	3	36
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.6901709401709403	0.957	0.702	0.164	0.996	0.264	7	890	3	36
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.6912393162393163	0.957	0.702	0.164	0.996	0.264	7	890	3	36
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.6923076923076924	0.957	0.702	0.164	0.996	0.264	7	890	3	36
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.6933760683760685	0.957	0.702	0.164	0.996	0.264	7	890	3	36
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.6944444444444445	0.957	0.702	0.164	0.996	0.264	7	890	3	36
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.6955128205128206	0.957	0.702	0.164	0.996	0.264	7	890	3	36
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.6965811965811967	0.957	0.702	0.164	0.996	0.264	7	890	3	36
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.6976495726495727	0.957	0.702	0.164	0.996	0.264	7	890	3	36
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.6987179487179488	0.957	0.702	0.164	0.996	0.264	7	890	3	36
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.6997863247863249	0.957	0.695	0.159	0.996	0.257	7	890	3	37
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.7008547008547009	0.957	0.695	0.159	0.996	0.257	7	890	3	37
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.701923076923077	0.957	0.695	0.159	0.996	0.257	7	890	3	37
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.702991452991453	0.957	0.695	0.159	0.996	0.257	7	890	3	37
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.7040598290598291	0.957	0.695	0.159	0.996	0.257	7	890	3	37
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.7051282051282052	0.957	0.695	0.159	0.996	0.257	7	890	3	37
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.7061965811965812	0.957	0.695	0.159	0.996	0.257	7	890	3	37
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.7072649572649573	0.957	0.695	0.159	0.996	0.257	7	890	3	37
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.7083333333333334	0.957	0.695	0.159	0.996	0.257	7	890	3	37
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.7094017094017094	0.957	0.695	0.159	0.996	0.257	7	890	3	37
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.7104700854700855	0.957	0.695	0.159	0.996	0.257	7	890	3	37
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.7115384615384616	0.957	0.695	0.159	0.996	0.257	7	890	3	37
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.7126068376068376	0.957	0.695	0.159	0.996	0.257	7	890	3	37
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.7136752136752137	0.957	0.695	0.159	0.996	0.257	7	890	3	37
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.7147435897435899	0.957	0.695	0.159	0.996	0.257	7	890	3	37
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.7158119658119659	0.957	0.695	0.159	0.996	0.257	7	890	3	37
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.716880341880342	0.957	0.695	0.159	0.996	0.257	7	890	3	37
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.7179487179487181	0.957	0.695	0.159	0.996	0.257	7	890	3	37
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.7190170940170941	0.957	0.703	0.159	0.996	0.258	7	890	3	37
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.7200854700854702	0.957	0.703	0.159	0.996	0.258	7	890	3	37
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.7211538461538463	0.957	0.703	0.159	0.996	0.258	7	890	3	37
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.7222222222222223	0.957	0.703	0.159	0.996	0.258	7	890	3	37
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.7232905982905984	0.957	0.703	0.159	0.996	0.258	7	890	3	37
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.7243589743589745	0.957	0.703	0.159	0.996	0.258	7	890	3	37
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.7254273504273505	0.957	0.703	0.159	0.996	0.258	7	890	3	37
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.7264957264957266	0.957	0.703	0.159	0.996	0.258	7	890	3	37
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.7275641025641026	0.957	0.703	0.159	0.996	0.258	7	890	3	37
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.7286324786324787	0.957	0.703	0.159	0.996	0.258	7	890	3	37
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.7297008547008548	0.957	0.703	0.159	0.996	0.258	7	890	3	37
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.7307692307692308	0.957	0.711	0.159	0.997	0.259	7	891	3	37
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.7318376068376069	0.957	0.711	0.159	0.997	0.259	7	891	3	37
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.732905982905983	0.957	0.711	0.159	0.997	0.259	7	891	3	37
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.733974358974359	0.957	0.711	0.159	0.997	0.259	7	891	3	37
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.7350427350427351	0.957	0.711	0.159	0.997	0.259	7	891	3	37
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.7361111111111112	0.957	0.711	0.159	0.997	0.259	7	891	3	37
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.7371794871794872	0.957	0.711	0.159	0.997	0.259	7	891	3	37
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.7382478632478633	0.957	0.711	0.159	0.997	0.259	7	891	3	37
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.7393162393162394	0.957	0.711	0.159	0.997	0.259	7	891	3	37
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.7403846153846154	0.957	0.711	0.159	0.997	0.259	7	891	3	37
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.7414529914529915	0.957	0.711	0.159	0.997	0.259	7	891	3	37
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.7425213675213675	0.957	0.711	0.159	0.997	0.259	7	891	3	37
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.7435897435897436	0.957	0.711	0.159	0.997	0.259	7	891	3	37
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.7446581196581198	0.957	0.711	0.159	0.997	0.259	7	891	3	37
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.7457264957264959	0.957	0.711	0.159	0.997	0.259	7	891	3	37
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.7467948717948719	0.957	0.703	0.155	0.997	0.252	6	891	3	37
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.747863247863248	0.957	0.703	0.155	0.997	0.252	6	891	3	37
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.748931623931624	0.957	0.703	0.155	0.997	0.252	6	891	3	37
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.7500000000000001	0.957	0.719	0.155	0.997	0.253	6	891	2	37
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.7510683760683762	0.957	0.712	0.150	0.997	0.247	6	891	2	37
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.7521367521367522	0.957	0.712	0.150	0.997	0.247	6	891	2	37
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.7532051282051283	0.957	0.712	0.150	0.997	0.247	6	891	2	37
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.7542735042735044	0.957	0.712	0.150	0.997	0.247	6	891	2	37
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.7553418803418804	0.957	0.712	0.150	0.997	0.247	6	891	2	37
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.7564102564102565	0.957	0.709	0.145	0.997	0.240	6	891	2	37
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.7574786324786326	0.957	0.709	0.145	0.997	0.240	6	891	2	37
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.7585470085470086	0.957	0.709	0.145	0.997	0.240	6	891	2	37
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.7596153846153847	0.957	0.709	0.145	0.997	0.240	6	891	2	37
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.7606837606837608	0.957	0.709	0.145	0.997	0.240	6	891	2	37
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.7617521367521368	0.957	0.709	0.145	0.997	0.240	6	891	2	37
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.7628205128205129	0.957	0.709	0.145	0.997	0.240	6	891	2	37
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.763888888888889	0.957	0.709	0.145	0.997	0.240	6	891	2	37
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.764957264957265	0.957	0.709	0.145	0.997	0.240	6	891	2	37
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.7660256410256411	0.957	0.709	0.145	0.997	0.240	6	891	2	37
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.7670940170940171	0.957	0.709	0.145	0.997	0.240	6	891	2	37
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.7681623931623932	0.957	0.709	0.145	0.997	0.240	6	891	2	37
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.7692307692307693	0.957	0.709	0.145	0.997	0.240	6	891	2	37
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.7702991452991453	0.957	0.709	0.145	0.997	0.240	6	891	2	37
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.7713675213675214	0.957	0.709	0.145	0.997	0.240	6	891	2	37
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.7724358974358975	0.957	0.709	0.145	0.997	0.240	6	891	2	37
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.7735042735042735	0.957	0.727	0.145	0.997	0.241	6	891	2	37
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.7745726495726496	0.957	0.727	0.145	0.997	0.241	6	891	2	37
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.7756410256410258	0.957	0.727	0.145	0.997	0.241	6	891	2	37
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.7767094017094018	0.957	0.727	0.145	0.997	0.241	6	891	2	37
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.7777777777777779	0.957	0.727	0.145	0.997	0.241	6	891	2	37
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.778846153846154	0.957	0.727	0.145	0.997	0.241	6	891	2	37
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.77991452991453	0.957	0.727	0.145	0.997	0.241	6	891	2	37
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.7809829059829061	0.957	0.727	0.145	0.997	0.241	6	891	2	37
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.7820512820512822	0.957	0.720	0.141	0.997	0.234	6	891	2	37
