model	model_nr	dataset	k	n_repeats	threshold	accuracy	precision	recall	specificity	f1	tp	tn	fp	fn
logistic_regression	fold3_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.17841880341880342	0.959	0.588	0.455	0.984	0.513	20	880	14	24
logistic_regression	fold3_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.17948717948717952	0.959	0.588	0.455	0.984	0.513	20	880	14	24
logistic_regression	fold3_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.18055555555555558	0.959	0.588	0.455	0.984	0.513	20	880	14	24
logistic_regression	fold3_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.18162393162393164	0.959	0.588	0.455	0.984	0.513	20	880	14	24
logistic_regression	fold3_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.1826923076923077	0.959	0.588	0.455	0.984	0.513	20	880	14	24
logistic_regression	fold3_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.18376068376068377	0.959	0.588	0.455	0.984	0.513	20	880	14	24
logistic_regression	fold3_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.18482905982905984	0.959	0.588	0.455	0.984	0.513	20	880	14	24
logistic_regression	fold3_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.1858974358974359	0.959	0.588	0.455	0.984	0.513	20	880	14	24
logistic_regression	fold3_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.186965811965812	0.959	0.588	0.455	0.984	0.513	20	880	14	24
logistic_regression	fold3_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.18803418803418806	0.959	0.588	0.455	0.984	0.513	20	880	14	24
logistic_regression	fold3_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.18910256410256412	0.959	0.588	0.455	0.984	0.513	20	880	14	24
logistic_regression	fold3_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.1901709401709402	0.958	0.576	0.432	0.984	0.494	19	880	14	25
logistic_regression	fold3_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.19123931623931625	0.958	0.576	0.432	0.984	0.494	19	880	14	25
logistic_regression	fold3_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.19230769230769232	0.958	0.576	0.432	0.984	0.494	19	880	14	25
logistic_regression	fold3_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.19337606837606838	0.959	0.594	0.432	0.985	0.500	19	881	13	25
logistic_regression	fold3_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.19444444444444448	0.959	0.594	0.432	0.985	0.500	19	881	13	25
logistic_regression	fold3_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.19551282051282054	0.959	0.594	0.432	0.985	0.500	19	881	13	25
logistic_regression	fold3_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.1965811965811966	0.959	0.594	0.432	0.985	0.500	19	881	13	25
logistic_regression	fold3_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.19764957264957267	0.959	0.594	0.432	0.985	0.500	19	881	13	25
logistic_regression	fold3_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.19871794871794873	0.959	0.594	0.432	0.985	0.500	19	881	13	25
logistic_regression	fold3_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.1997863247863248	0.959	0.594	0.432	0.985	0.500	19	881	13	25
logistic_regression	fold3_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.20085470085470086	0.959	0.594	0.432	0.985	0.500	19	881	13	25
logistic_regression	fold3_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.20192307692307696	0.959	0.594	0.432	0.985	0.500	19	881	13	25
logistic_regression	fold3_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.20299145299145302	0.959	0.594	0.432	0.985	0.500	19	881	13	25
logistic_regression	fold3_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.20405982905982908	0.959	0.594	0.432	0.985	0.500	19	881	13	25
logistic_regression	fold3_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.20512820512820515	0.959	0.594	0.432	0.985	0.500	19	881	13	25
logistic_regression	fold3_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.2061965811965812	0.959	0.594	0.432	0.985	0.500	19	881	13	25
logistic_regression	fold3_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.20726495726495728	0.959	0.594	0.432	0.985	0.500	19	881	13	25
logistic_regression	fold3_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.20833333333333334	0.959	0.594	0.432	0.985	0.500	19	881	13	25
logistic_regression	fold3_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.20940170940170943	0.959	0.594	0.432	0.985	0.500	19	881	13	25
logistic_regression	fold3_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.2104700854700855	0.959	0.594	0.432	0.985	0.500	19	881	13	25
logistic_regression	fold3_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.21153846153846156	0.959	0.594	0.432	0.985	0.500	19	881	13	25
logistic_regression	fold3_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.21260683760683763	0.959	0.594	0.432	0.985	0.500	19	881	13	25
logistic_regression	fold3_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.2136752136752137	0.959	0.594	0.432	0.985	0.500	19	881	13	25
logistic_regression	fold3_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.21474358974358976	0.959	0.594	0.432	0.985	0.500	19	881	13	25
logistic_regression	fold3_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.21581196581196582	0.959	0.594	0.432	0.985	0.500	19	881	13	25
logistic_regression	fold3_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.21688034188034191	0.959	0.594	0.432	0.985	0.500	19	881	13	25
logistic_regression	fold3_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.21794871794871798	0.959	0.594	0.432	0.985	0.500	19	881	13	25
logistic_regression	fold3_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.21901709401709404	0.959	0.594	0.432	0.985	0.500	19	881	13	25
logistic_regression	fold3_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.2200854700854701	0.959	0.594	0.432	0.985	0.500	19	881	13	25
logistic_regression	fold3_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.22115384615384617	0.959	0.594	0.432	0.985	0.500	19	881	13	25
logistic_regression	fold3_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.22222222222222224	0.959	0.594	0.432	0.985	0.500	19	881	13	25
logistic_regression	fold3_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.2232905982905983	0.959	0.594	0.432	0.985	0.500	19	881	13	25
logistic_regression	fold3_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.2243589743589744	0.959	0.594	0.432	0.985	0.500	19	881	13	25
logistic_regression	fold3_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.22542735042735046	0.959	0.594	0.432	0.985	0.500	19	881	13	25
logistic_regression	fold3_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.22649572649572652	0.959	0.594	0.432	0.985	0.500	19	881	13	25
logistic_regression	fold3_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.2275641025641026	0.959	0.594	0.432	0.985	0.500	19	881	13	25
logistic_regression	fold3_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.22863247863247865	0.959	0.594	0.432	0.985	0.500	19	881	13	25
logistic_regression	fold3_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.22970085470085472	0.959	0.594	0.432	0.985	0.500	19	881	13	25
logistic_regression	fold3_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.23076923076923078	0.959	0.594	0.432	0.985	0.500	19	881	13	25
logistic_regression	fold3_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.23183760683760687	0.959	0.594	0.432	0.985	0.500	19	881	13	25
logistic_regression	fold3_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.23290598290598294	0.961	0.613	0.432	0.987	0.507	19	882	12	25
logistic_regression	fold3_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.233974358974359	0.961	0.613	0.432	0.987	0.507	19	882	12	25
logistic_regression	fold3_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.23504273504273507	0.961	0.613	0.432	0.987	0.507	19	882	12	25
logistic_regression	fold3_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.23611111111111113	0.961	0.613	0.432	0.987	0.507	19	882	12	25
logistic_regression	fold3_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.2371794871794872	0.961	0.613	0.432	0.987	0.507	19	882	12	25
logistic_regression	fold3_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.23824786324786326	0.961	0.613	0.432	0.987	0.507	19	882	12	25
logistic_regression	fold3_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.23931623931623935	0.962	0.633	0.432	0.988	0.514	19	883	11	25
logistic_regression	fold3_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.24038461538461542	0.962	0.633	0.432	0.988	0.514	19	883	11	25
logistic_regression	fold3_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.24145299145299148	0.962	0.633	0.432	0.988	0.514	19	883	11	25
logistic_regression	fold3_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.24252136752136755	0.962	0.633	0.432	0.988	0.514	19	883	11	25
logistic_regression	fold3_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.2435897435897436	0.962	0.633	0.432	0.988	0.514	19	883	11	25
logistic_regression	fold3_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.24465811965811968	0.962	0.633	0.432	0.988	0.514	19	883	11	25
logistic_regression	fold3_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.24572649572649574	0.962	0.633	0.432	0.988	0.514	19	883	11	25
logistic_regression	fold3_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.2467948717948718	0.962	0.633	0.432	0.988	0.514	19	883	11	25
logistic_regression	fold3_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.2478632478632479	0.962	0.633	0.432	0.988	0.514	19	883	11	25
logistic_regression	fold3_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.24893162393162396	0.962	0.633	0.432	0.988	0.514	19	883	11	25
logistic_regression	fold3_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.25	0.962	0.633	0.432	0.988	0.514	19	883	11	25
logistic_regression	fold3_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.2510683760683761	0.962	0.633	0.432	0.988	0.514	19	883	11	25
logistic_regression	fold3_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.2521367521367522	0.962	0.633	0.432	0.988	0.514	19	883	11	25
logistic_regression	fold3_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.25320512820512825	0.962	0.633	0.432	0.988	0.514	19	883	11	25
logistic_regression	fold3_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.2542735042735043	0.962	0.633	0.432	0.988	0.514	19	883	11	25
logistic_regression	fold3_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.2553418803418804	0.962	0.633	0.432	0.988	0.514	19	883	11	25
logistic_regression	fold3_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.25641025641025644	0.962	0.633	0.432	0.988	0.514	19	883	11	25
logistic_regression	fold3_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.2574786324786325	0.962	0.633	0.432	0.988	0.514	19	883	11	25
logistic_regression	fold3_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.25854700854700857	0.962	0.633	0.432	0.988	0.514	19	883	11	25
logistic_regression	fold3_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.25961538461538464	0.962	0.633	0.432	0.988	0.514	19	883	11	25
logistic_regression	fold3_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.2606837606837607	0.962	0.633	0.432	0.988	0.514	19	883	11	25
logistic_regression	fold3_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.26175213675213677	0.962	0.633	0.432	0.988	0.514	19	883	11	25
logistic_regression	fold3_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.26282051282051283	0.962	0.633	0.432	0.988	0.514	19	883	11	25
logistic_regression	fold3_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.2638888888888889	0.962	0.633	0.432	0.988	0.514	19	883	11	25
logistic_regression	fold3_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.26495726495726496	0.962	0.633	0.432	0.988	0.514	19	883	11	25
logistic_regression	fold3_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.2660256410256411	0.962	0.633	0.432	0.988	0.514	19	883	11	25
logistic_regression	fold3_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.26709401709401714	0.963	0.655	0.432	0.989	0.521	19	884	10	25
logistic_regression	fold3_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.2681623931623932	0.963	0.655	0.432	0.989	0.521	19	884	10	25
logistic_regression	fold3_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.2692307692307693	0.962	0.643	0.409	0.989	0.500	18	884	10	26
logistic_regression	fold3_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.27029914529914534	0.962	0.643	0.409	0.989	0.500	18	884	10	26
logistic_regression	fold3_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.2713675213675214	0.962	0.643	0.409	0.989	0.500	18	884	10	26
logistic_regression	fold3_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.27243589743589747	0.962	0.643	0.409	0.989	0.500	18	884	10	26
logistic_regression	fold3_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.27350427350427353	0.962	0.643	0.409	0.989	0.500	18	884	10	26
logistic_regression	fold3_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.2745726495726496	0.962	0.643	0.409	0.989	0.500	18	884	10	26
logistic_regression	fold3_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.27564102564102566	0.962	0.643	0.409	0.989	0.500	18	884	10	26
logistic_regression	fold3_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.2767094017094017	0.962	0.643	0.409	0.989	0.500	18	884	10	26
logistic_regression	fold3_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.2777777777777778	0.962	0.643	0.409	0.989	0.500	18	884	10	26
logistic_regression	fold3_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.27884615384615385	0.962	0.643	0.409	0.989	0.500	18	884	10	26
logistic_regression	fold3_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.2799145299145299	0.962	0.643	0.409	0.989	0.500	18	884	10	26
logistic_regression	fold3_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.280982905982906	0.962	0.643	0.409	0.989	0.500	18	884	10	26
logistic_regression	fold3_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.2820512820512821	0.962	0.643	0.409	0.989	0.500	18	884	10	26
logistic_regression	fold3_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.28311965811965817	0.962	0.643	0.409	0.989	0.500	18	884	10	26
logistic_regression	fold3_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.28418803418803423	0.962	0.643	0.409	0.989	0.500	18	884	10	26
logistic_regression	fold3_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.2852564102564103	0.962	0.643	0.409	0.989	0.500	18	884	10	26
logistic_regression	fold3_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.28632478632478636	0.962	0.643	0.409	0.989	0.500	18	884	10	26
logistic_regression	fold3_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.2873931623931624	0.962	0.643	0.409	0.989	0.500	18	884	10	26
logistic_regression	fold3_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.2884615384615385	0.962	0.643	0.409	0.989	0.500	18	884	10	26
logistic_regression	fold3_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.28952991452991456	0.962	0.643	0.409	0.989	0.500	18	884	10	26
logistic_regression	fold3_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.2905982905982906	0.962	0.643	0.409	0.989	0.500	18	884	10	26
logistic_regression	fold3_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.2916666666666667	0.962	0.643	0.409	0.989	0.500	18	884	10	26
logistic_regression	fold3_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.29273504273504275	0.962	0.643	0.409	0.989	0.500	18	884	10	26
logistic_regression	fold3_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.2938034188034188	0.962	0.643	0.409	0.989	0.500	18	884	10	26
logistic_regression	fold3_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.2948717948717949	0.962	0.643	0.409	0.989	0.500	18	884	10	26
logistic_regression	fold3_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.29594017094017094	0.962	0.643	0.409	0.989	0.500	18	884	10	26
logistic_regression	fold3_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.29700854700854706	0.962	0.643	0.409	0.989	0.500	18	884	10	26
logistic_regression	fold3_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.29807692307692313	0.962	0.643	0.409	0.989	0.500	18	884	10	26
logistic_regression	fold3_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.2991452991452992	0.962	0.643	0.409	0.989	0.500	18	884	10	26
logistic_regression	fold3_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.30021367521367526	0.962	0.643	0.409	0.989	0.500	18	884	10	26
logistic_regression	fold3_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.3012820512820513	0.962	0.643	0.409	0.989	0.500	18	884	10	26
logistic_regression	fold3_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.3023504273504274	0.962	0.643	0.409	0.989	0.500	18	884	10	26
logistic_regression	fold3_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.30341880341880345	0.962	0.643	0.409	0.989	0.500	18	884	10	26
logistic_regression	fold3_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.3044871794871795	0.962	0.643	0.409	0.989	0.500	18	884	10	26
logistic_regression	fold3_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.3055555555555556	0.962	0.643	0.409	0.989	0.500	18	884	10	26
logistic_regression	fold3_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.30662393162393164	0.962	0.643	0.409	0.989	0.500	18	884	10	26
logistic_regression	fold3_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.3076923076923077	0.962	0.643	0.409	0.989	0.500	18	884	10	26
logistic_regression	fold3_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.3087606837606838	0.962	0.643	0.409	0.989	0.500	18	884	10	26
logistic_regression	fold3_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.30982905982905984	0.962	0.643	0.409	0.989	0.500	18	884	10	26
logistic_regression	fold3_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.3108974358974359	0.962	0.643	0.409	0.989	0.500	18	884	10	26
logistic_regression	fold3_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.311965811965812	0.962	0.643	0.409	0.989	0.500	18	884	10	26
logistic_regression	fold3_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.3130341880341881	0.962	0.643	0.409	0.989	0.500	18	884	10	26
logistic_regression	fold3_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.31410256410256415	0.962	0.643	0.409	0.989	0.500	18	884	10	26
logistic_regression	fold3_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.3151709401709402	0.962	0.643	0.409	0.989	0.500	18	884	10	26
logistic_regression	fold3_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.3162393162393163	0.962	0.643	0.409	0.989	0.500	18	884	10	26
logistic_regression	fold3_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.31730769230769235	0.962	0.643	0.409	0.989	0.500	18	884	10	26
logistic_regression	fold3_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.3183760683760684	0.962	0.643	0.409	0.989	0.500	18	884	10	26
logistic_regression	fold3_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.3194444444444445	0.962	0.643	0.409	0.989	0.500	18	884	10	26
logistic_regression	fold3_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.32051282051282054	0.962	0.643	0.409	0.989	0.500	18	884	10	26
logistic_regression	fold3_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.3215811965811966	0.962	0.643	0.409	0.989	0.500	18	884	10	26
logistic_regression	fold3_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.32264957264957267	0.962	0.643	0.409	0.989	0.500	18	884	10	26
logistic_regression	fold3_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.32371794871794873	0.962	0.643	0.409	0.989	0.500	18	884	10	26
logistic_regression	fold3_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.3247863247863248	0.962	0.643	0.409	0.989	0.500	18	884	10	26
logistic_regression	fold3_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.32585470085470086	0.962	0.643	0.409	0.989	0.500	18	884	10	26
logistic_regression	fold3_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.326923076923077	0.962	0.643	0.409	0.989	0.500	18	884	10	26
logistic_regression	fold3_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.32799145299145305	0.962	0.643	0.409	0.989	0.500	18	884	10	26
logistic_regression	fold3_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.3290598290598291	0.962	0.643	0.409	0.989	0.500	18	884	10	26
logistic_regression	fold3_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.3301282051282052	0.962	0.643	0.409	0.989	0.500	18	884	10	26
logistic_regression	fold3_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.33119658119658124	0.963	0.667	0.409	0.990	0.507	18	885	9	26
logistic_regression	fold3_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.3322649572649573	0.963	0.667	0.409	0.990	0.507	18	885	9	26
logistic_regression	fold3_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.33333333333333337	0.963	0.667	0.409	0.990	0.507	18	885	9	26
logistic_regression	fold3_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.33440170940170943	0.963	0.667	0.409	0.990	0.507	18	885	9	26
logistic_regression	fold3_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.3354700854700855	0.963	0.667	0.409	0.990	0.507	18	885	9	26
logistic_regression	fold3_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.33653846153846156	0.963	0.667	0.409	0.990	0.507	18	885	9	26
logistic_regression	fold3_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.33760683760683763	0.963	0.667	0.409	0.990	0.507	18	885	9	26
logistic_regression	fold3_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.3386752136752137	0.963	0.667	0.409	0.990	0.507	18	885	9	26
logistic_regression	fold3_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.33974358974358976	0.963	0.667	0.409	0.990	0.507	18	885	9	26
logistic_regression	fold3_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.3408119658119658	0.963	0.667	0.409	0.990	0.507	18	885	9	26
logistic_regression	fold3_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.3418803418803419	0.963	0.667	0.409	0.990	0.507	18	885	9	26
logistic_regression	fold3_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.342948717948718	0.963	0.667	0.409	0.990	0.507	18	885	9	26
logistic_regression	fold3_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.34401709401709407	0.963	0.667	0.409	0.990	0.507	18	885	9	26
logistic_regression	fold3_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.34508547008547014	0.963	0.667	0.409	0.990	0.507	18	885	9	26
logistic_regression	fold3_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.3461538461538462	0.963	0.667	0.409	0.990	0.507	18	885	9	26
logistic_regression	fold3_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.34722222222222227	0.963	0.667	0.409	0.990	0.507	18	885	9	26
logistic_regression	fold3_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.34829059829059833	0.963	0.667	0.409	0.990	0.507	18	885	9	26
logistic_regression	fold3_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.3493589743589744	0.963	0.667	0.409	0.990	0.507	18	885	9	26
logistic_regression	fold3_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.35042735042735046	0.963	0.667	0.409	0.990	0.507	18	885	9	26
logistic_regression	fold3_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.3514957264957265	0.963	0.667	0.409	0.990	0.507	18	885	9	26
logistic_regression	fold3_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.3525641025641026	0.963	0.667	0.409	0.990	0.507	18	885	9	26
logistic_regression	fold3_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.35363247863247865	0.963	0.667	0.409	0.990	0.507	18	885	9	26
logistic_regression	fold3_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.3547008547008547	0.963	0.667	0.409	0.990	0.507	18	885	9	26
logistic_regression	fold3_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.3557692307692308	0.963	0.667	0.409	0.990	0.507	18	885	9	26
logistic_regression	fold3_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.35683760683760685	0.963	0.667	0.409	0.990	0.507	18	885	9	26
logistic_regression	fold3_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.35790598290598297	0.963	0.667	0.409	0.990	0.507	18	885	9	26
logistic_regression	fold3_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.35897435897435903	0.963	0.667	0.409	0.990	0.507	18	885	9	26
logistic_regression	fold3_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.3600427350427351	0.963	0.667	0.409	0.990	0.507	18	885	9	26
logistic_regression	fold3_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.36111111111111116	0.963	0.667	0.409	0.990	0.507	18	885	9	26
logistic_regression	fold3_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.3621794871794872	0.963	0.667	0.409	0.990	0.507	18	885	9	26
logistic_regression	fold3_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.3632478632478633	0.963	0.667	0.409	0.990	0.507	18	885	9	26
logistic_regression	fold3_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.36431623931623935	0.963	0.667	0.409	0.990	0.507	18	885	9	26
logistic_regression	fold3_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.3653846153846154	0.963	0.667	0.409	0.990	0.507	18	885	9	26
logistic_regression	fold3_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.3664529914529915	0.963	0.667	0.409	0.990	0.507	18	885	9	26
logistic_regression	fold3_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.36752136752136755	0.963	0.667	0.409	0.990	0.507	18	885	9	26
logistic_regression	fold3_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.3685897435897436	0.963	0.667	0.409	0.990	0.507	18	885	9	26
logistic_regression	fold3_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.3696581196581197	0.963	0.667	0.409	0.990	0.507	18	885	9	26
logistic_regression	fold3_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.37072649572649574	0.963	0.667	0.409	0.990	0.507	18	885	9	26
